Ball calibrator: vector scaling (models/auto/d17/vector_scaling_calibrator_d17.pkl)
Loading stats provider + player metadata + model ...
StatsProvider: using SQLite backend player_stats_cache_i7.sqlite (56.7 MB)
Loading player metadata from data/all_players_enriched.csv...
  Loaded 11,256 players
  Batting: 8178 right, 1814 left, 1264 unknown
  Bowling: 6256 right, 1381 left, 3619 unknown
Loaded XGBoost v2 model with 114 features with real player stats with player metadata; venue encoder ACTIVE (373 venues)
Bowler selector: empirical
Run-out dismissal channel ACTIVE (p_runout=0.0751, nonstriker_share=0.4685)
Running prop backtest on 261 matches × 100 sims
B10 usage-aligned bowler selector ACTIVE (k_u=5.0)
  as-of corpus: /Users/aryamangupta/CricML/Match_Prediction/models/b10_usage_corpus.pkl (7433 players); min_eligible=5, min_share=0.01
  [122/261] 1501338                                                       sim_runs={'MI Emirates': 170.92, 'Abu Dhabi Knight Riders': 156.91}  actual_runs={'MI Emirates': 187, 'Abu Dhabi Knight Riders': 152}  (5.0s)
  [123/261] 1501339                                                       sim_runs={'Sharjah Warriorz': 161.12, 'Desert Vipers': 150.78}  actual_runs={'Sharjah Warriorz': 90, 'Desert Vipers': 91}  (5.2s)
  [124/261] 1501340                                                       sim_runs={'Gulf Giants': 161.28, 'Dubai Capitals': 145.58}  actual_runs={'Gulf Giants': 156, 'Dubai Capitals': 162}  (5.0s)
  [125/261] 1501341                                                       sim_runs={'Desert Vipers': 162.38, 'MI Emirates': 155.16}  actual_runs={'Desert Vipers': 124, 'MI Emirates': 128}  (5.0s)
  [126/261] 1501342                                                       sim_runs={'Abu Dhabi Knight Riders': 170.36, 'Sharjah Warriorz': 155.19}  actual_runs={'Abu Dhabi Knight Riders': 134, 'Sharjah Warriorz': 135}  (5.1s)
  [127/261] 1501343                                                       sim_runs={'Gulf Giants': 167.72, 'MI Emirates': 153.39}  actual_runs={'Gulf Giants': 141, 'MI Emirates': 142}  (5.0s)
  [128/261] 1501344                                                       sim_runs={'Sharjah Warriorz': 159.44, 'Dubai Capitals': 145.29}  actual_runs={'Sharjah Warriorz': 134, 'Dubai Capitals': 138}  (5.1s)
  [129/261] 1501345                                                       sim_runs={'Sharjah Warriorz': 156.75, 'Desert Vipers': 148.28}  actual_runs={'Sharjah Warriorz': 140, 'Desert Vipers': 144}  (5.1s)
  [130/261] 1501346                                                       sim_runs={'Dubai Capitals': 164.98, 'MI Emirates': 153.7}  actual_runs={'Dubai Capitals': 122, 'MI Emirates': 126}  (5.1s)
  [131/261] 1501347                                                       sim_runs={'Abu Dhabi Knight Riders': 160.63, 'Gulf Giants': 147.65}  actual_runs={'Abu Dhabi Knight Riders': 179, 'Gulf Giants': 147}  (5.0s)
  [132/261] 1501895                                                       sim_runs={'South Africa': 163.32, 'Pakistan': 153.51}  actual_runs={'South Africa': 194, 'Pakistan': 139}  (5.1s)
  [133/261] 1501896                                                       sim_runs={'South Africa': 164.61, 'Pakistan': 148.76}  actual_runs={'South Africa': 110, 'Pakistan': 112}  (5.0s)
  [134/261] 1501897                                                       sim_runs={'South Africa': 165.03, 'Pakistan': 151.74}  actual_runs={'South Africa': 139, 'Pakistan': 140}  (5.1s)
  [135/261] 1502050                                                       sim_runs={'Sri Lanka': 163.09, 'Pakistan': 147.14}  actual_runs={'Sri Lanka': 128, 'Pakistan': 131}  (5.1s)
  [136/261] 1502051                                                       sim_runs={'Pakistan': 159.15, 'Zimbabwe': 148.37}  actual_runs={'Pakistan': 195, 'Zimbabwe': 126}  (5.1s)
  [137/261] 1502052                                                       sim_runs={'Zimbabwe': 165.19, 'Sri Lanka': 145.29}  actual_runs={'Zimbabwe': 146, 'Sri Lanka': 148}  (5.1s)
  [138/261] 1502053                                                       sim_runs={'Sri Lanka': 155.54, 'Pakistan': 143.97}  actual_runs={'Sri Lanka': 184, 'Pakistan': 178}  (5.0s)
B10 relaxation triggered for Bangladesh (date=2025-10-27, phase=pp, eligible=4)
  [139/261] 1505125                                                       sim_runs={'West Indies': 156.21, 'Bangladesh': 142.19}  actual_runs={'West Indies': 165, 'Bangladesh': 149}  (5.0s)
B10 relaxation triggered for Bangladesh (date=2025-10-29, phase=pp, eligible=4)
  [140/261] 1505126                                                       sim_runs={'West Indies': 160.07, 'Bangladesh': 142.11}  actual_runs={'West Indies': 149, 'Bangladesh': 135}  (5.2s)
B10 relaxation triggered for Bangladesh (date=2025-10-31, phase=pp, eligible=4)
  [141/261] 1505127                                                       sim_runs={'Bangladesh': 150.41, 'West Indies': 141.4}  actual_runs={'Bangladesh': 151, 'West Indies': 152}  (4.9s)
  [142/261] 1506014                                                       sim_runs={'Ireland': 148.36, 'Bangladesh': 137.1}  actual_runs={'Ireland': 181, 'Bangladesh': 142}  (5.1s)
  [143/261] 1506015                                                       sim_runs={'Ireland': 148.17, 'Bangladesh': 135.35}  actual_runs={'Ireland': 170, 'Bangladesh': 174}  (5.1s)
B10 relaxation triggered for Bangladesh (date=2025-12-02, phase=pp, eligible=4)
  [144/261] 1506016                                                       sim_runs={'Ireland': 156.29, 'Bangladesh': 142.48}  actual_runs={'Ireland': 117, 'Bangladesh': 119}  (5.0s)
  [145/261] 1507719                                                       sim_runs={'Sri Lanka': 161.81, 'England': 155.55}  actual_runs={'Sri Lanka': 133, 'England': 125}  (5.0s)
  [146/261] 1507720                                                       sim_runs={'Sri Lanka': 160.08, 'England': 155.22}  actual_runs={'Sri Lanka': 189, 'England': 173}  (5.1s)
  [147/261] 1507721                                                       sim_runs={'England': 176.86, 'Sri Lanka': 156.55}  actual_runs={'England': 128, 'Sri Lanka': 116}  (5.1s)
  [148/261] 1512719                                                       sim_runs={'Netherlands': 144.75, 'Pakistan': 137.76}  actual_runs={'Netherlands': 147, 'Pakistan': 148}  (5.1s)
  [149/261] 1512720                                                       sim_runs={'West Indies': 174.7, 'Scotland': 159.91}  actual_runs={'West Indies': 182, 'Scotland': 147}  (5.1s)
  [150/261] 1512721                                                       sim_runs={'India': 177.7, 'United States of America': 159.04}  actual_runs={'India': 161, 'United States of America': 132}  (5.1s)
  [151/261] 1512723                                                       sim_runs={'England': 170.16, 'Nepal': 145.92}  actual_runs={'England': 184, 'Nepal': 180}  (5.1s)
  [152/261] 1512724                                                       sim_runs={'Sri Lanka': 155.07, 'Ireland': 140.36}  actual_runs={'Sri Lanka': 163, 'Ireland': 143}  (5.2s)
  [153/261] 1512725                                                       sim_runs={'Scotland': 160.0, 'Italy': 146.99}  actual_runs={'Scotland': 207, 'Italy': 134}  (5.1s)
  [154/261] 1512726                                                       sim_runs={'Oman': 140.28, 'Zimbabwe': 131.78}  actual_runs={'Oman': 103, 'Zimbabwe': 106}  (5.0s)
  [155/261] 1512727                                                       sim_runs={'South Africa': 168.6, 'Canada': 153.89}  actual_runs={'South Africa': 213, 'Canada': 156}  (5.2s)
  [156/261] 1512728                                                       sim_runs={'Namibia': 161.01, 'Netherlands': 140.92}  actual_runs={'Namibia': 156, 'Netherlands': 159}  (5.1s)
  [157/261] 1512729                                                       sim_runs={'United Arab Emirates': 150.14, 'New Zealand': 139.79}  actual_runs={'United Arab Emirates': 173, 'New Zealand': 175}  (5.0s)
  [158/261] 1512730                                                       sim_runs={'Pakistan': 161.04, 'United States of America': 140.96}  actual_runs={'Pakistan': 190, 'United States of America': 158}  (5.2s)
  [159/261] 1512732                                                       sim_runs={'Australia': 163.83, 'Ireland': 144.5}  actual_runs={'Australia': 182, 'Ireland': 115}  (5.0s)
  [160/261] 1512733                                                       sim_runs={'West Indies': 170.94, 'England': 165.02}  actual_runs={'West Indies': 196, 'England': 166}  (5.1s)
  [161/261] 1512734                                                       sim_runs={'Sri Lanka': 160.68, 'Oman': 138.23}  actual_runs={'Sri Lanka': 225, 'Oman': 120}  (5.1s)
  [162/261] 1512735                                                       sim_runs={'Nepal': 156.06, 'Italy': 135.58}  actual_runs={'Nepal': 123, 'Italy': 124}  (5.1s)
  [163/261] 1512736                                                       sim_runs={'India': 173.17, 'Namibia': 151.89}  actual_runs={'India': 209, 'Namibia': 116}  (5.2s)
  [164/261] 1512737                                                       sim_runs={'Zimbabwe': 145.89, 'Australia': 138.17}  actual_runs={'Zimbabwe': 169, 'Australia': 146}  (5.0s)
  [165/261] 1512738                                                       sim_runs={'Canada': 161.98, 'United Arab Emirates': 135.11}  actual_runs={'Canada': 150, 'United Arab Emirates': 151}  (5.2s)
  [166/261] 1512739                                                       sim_runs={'United States of America': 156.12, 'Netherlands': 142.34}  actual_runs={'United States of America': 196, 'Netherlands': 103}  (5.2s)
  [167/261] 1512740                                                       sim_runs={'Ireland': 156.98, 'Oman': 138.29}  actual_runs={'Ireland': 235, 'Oman': 139}  (5.2s)
  [168/261] 1512741                                                       sim_runs={'Scotland': 161.54, 'England': 155.91}  actual_runs={'Scotland': 152, 'England': 155}  (5.0s)
  [169/261] 1512742                                                       sim_runs={'New Zealand': 179.37, 'South Africa': 166.59}  actual_runs={'New Zealand': 175, 'South Africa': 178}  (5.1s)
  [170/261] 1512743                                                       sim_runs={'Nepal': 159.22, 'West Indies': 147.63}  actual_runs={'Nepal': 133, 'West Indies': 134}  (5.1s)
  [171/261] 1512744                                                       sim_runs={'United States of America': 149.27, 'Namibia': 140.48}  actual_runs={'United States of America': 199, 'Namibia': 168}  (5.0s)
  [172/261] 1512745                                                       sim_runs={'India': 166.9, 'Pakistan': 151.14}  actual_runs={'India': 175, 'Pakistan': 114}  (5.1s)
  [173/261] 1512747                                                       sim_runs={'England': 177.44, 'Italy': 147.13}  actual_runs={'England': 202, 'Italy': 178}  (5.3s)
  [174/261] 1512748                                                       sim_runs={'Australia': 173.07, 'Sri Lanka': 150.38}  actual_runs={'Australia': 181, 'Sri Lanka': 184}  (5.1s)
  [175/261] 1512749                                                       sim_runs={'Canada': 165.71, 'New Zealand': 146.77}  actual_runs={'Canada': 173, 'New Zealand': 176}  (5.0s)
  [176/261] 1512751                                                       sim_runs={'Scotland': 155.4, 'Nepal': 142.43}  actual_runs={'Scotland': 170, 'Nepal': 171}  (5.2s)
  [177/261] 1512752                                                       sim_runs={'United Arab Emirates': 157.72, 'South Africa': 150.9}  actual_runs={'United Arab Emirates': 122, 'South Africa': 123}  (5.1s)
  [178/261] 1512753                                                       sim_runs={'Pakistan': 157.63, 'Namibia': 141.58}  actual_runs={'Pakistan': 199, 'Namibia': 97}  (5.1s)
  [179/261] 1512754                                                       sim_runs={'India': 177.28, 'Netherlands': 149.25}  actual_runs={'India': 193, 'Netherlands': 176}  (5.3s)
  [180/261] 1512755                                                       sim_runs={'West Indies': 169.17, 'Italy': 146.23}  actual_runs={'West Indies': 165, 'Italy': 123}  (5.1s)
  [181/261] 1512756                                                       sim_runs={'Sri Lanka': 151.34, 'Zimbabwe': 136.46}  actual_runs={'Sri Lanka': 178, 'Zimbabwe': 182}  (4.9s)
  [182/261] 1512758                                                       sim_runs={'Oman': 150.06, 'Australia': 146.24}  actual_runs={'Oman': 104, 'Australia': 108}  (5.1s)
  [183/261] 1512760                                                       sim_runs={'England': 175.94, 'Sri Lanka': 155.76}  actual_runs={'England': 146, 'Sri Lanka': 95}  (5.0s)
  [184/261] 1512761                                                       sim_runs={'South Africa': 181.24, 'India': 166.38}  actual_runs={'South Africa': 187, 'India': 111}  (5.1s)
  [185/261] 1512762                                                       sim_runs={'West Indies': 164.85, 'Zimbabwe': 144.74}  actual_runs={'West Indies': 254, 'Zimbabwe': 147}  (5.2s)
  [186/261] 1512763                                                       sim_runs={'Pakistan': 163.19, 'England': 156.15}  actual_runs={'Pakistan': 164, 'England': 166}  (4.9s)
  [187/261] 1512764                                                       sim_runs={'New Zealand': 169.77, 'Sri Lanka': 148.3}  actual_runs={'New Zealand': 168, 'Sri Lanka': 107}  (5.0s)
  [188/261] 1512765                                                       sim_runs={'West Indies': 174.62, 'South Africa': 155.72}  actual_runs={'West Indies': 176, 'South Africa': 177}  (5.1s)
  [189/261] 1512766                                                       sim_runs={'India': 161.39, 'Zimbabwe': 140.67}  actual_runs={'India': 256, 'Zimbabwe': 184}  (5.1s)
  [190/261] 1512767                                                       sim_runs={'New Zealand': 170.35, 'England': 156.53}  actual_runs={'New Zealand': 159, 'England': 161}  (5.1s)
  [191/261] 1512768                                                       sim_runs={'Pakistan': 161.43, 'Sri Lanka': 143.49}  actual_runs={'Pakistan': 212, 'Sri Lanka': 207}  (5.1s)
  [192/261] 1512769                                                       sim_runs={'Zimbabwe': 158.76, 'South Africa': 150.15}  actual_runs={'Zimbabwe': 153, 'South Africa': 154}  (4.9s)
  [193/261] 1512770                                                       sim_runs={'West Indies': 172.28, 'India': 164.79}  actual_runs={'West Indies': 195, 'India': 199}  (5.1s)
  [194/261] 1512771                                                       sim_runs={'South Africa': 177.93, 'New Zealand': 156.48}  actual_runs={'South Africa': 169, 'New Zealand': 173}  (4.9s)
  [195/261] 1514480                                                       sim_runs={'Sri Lanka': 160.41, 'Pakistan': 143.56}  actual_runs={'Sri Lanka': 128, 'Pakistan': 129}  (5.1s)
  [196/261] 1514482                                                       sim_runs={'Sri Lanka': 162.15, 'Pakistan': 150.43}  actual_runs={'Sri Lanka': 160, 'Pakistan': 146}  (5.1s)
  [197/261] 1519637                                                       sim_runs={'Pakistan': 158.93, 'Australia': 151.21}  actual_runs={'Pakistan': 198, 'Australia': 108}  (4.9s)
  [198/261] 1519638                                                       sim_runs={'Pakistan': 163.04, 'Australia': 156.06}  actual_runs={'Pakistan': 207, 'Australia': 96}  (5.2s)
  [199/261] 1522998                                                       sim_runs={'Japan': 135.59, 'Thailand': 107.46}  actual_runs={'Japan': 157, 'Thailand': 120}  (5.1s)
  [200/261] 1522999                                                       sim_runs={'Bhutan': 123.14, 'Bahrain': 116.4}  actual_runs={'Bhutan': 91, 'Bahrain': 95}  (4.8s)
  [201/261] 1523000                                                       sim_runs={'Thailand': 120.05, 'Bhutan': 108.94}  actual_runs={'Thailand': 140, 'Bhutan': 80}  (5.0s)
  [202/261] 1523001                                                       sim_runs={'Bahrain': 136.5, 'Japan': 124.2}  actual_runs={'Bahrain': 87, 'Japan': 88}  (5.0s)
  [203/261] 1523002                                                       sim_runs={'Japan': 135.02, 'Bhutan': 110.37}  actual_runs={'Japan': 170, 'Bhutan': 93}  (5.0s)
  [204/261] 1523003                                                       sim_runs={'Bahrain': 138.46, 'Thailand': 111.81}  actual_runs={'Bahrain': 126, 'Thailand': 114}  (5.2s)
  [205/261] 1525159                                                       sim_runs={'Kuwait': 155.92, 'Hong Kong': 132.38}  actual_runs={'Kuwait': 182, 'Hong Kong': 186}  (5.2s)
  [206/261] 1525160                                                       sim_runs={'Hong Kong': 143.87, 'Kuwait': 134.44}  actual_runs={'Hong Kong': 171, 'Kuwait': 147}  (4.9s)
  [207/261] 1525162                                                       sim_runs={'Hong Kong': 141.78, 'Kuwait': 132.56}  actual_runs={'Hong Kong': 125, 'Kuwait': 127}  (5.0s)
  [208/261] 1527556                                                       sim_runs={'Quetta Gladiators': 165.53, 'Hyderabad Kingsmen': 152.28}  actual_runs={'Quetta Gladiators': 174, 'Hyderabad Kingsmen': 134}  (5.0s)
  [209/261] 1527557                                                       sim_runs={'Lahore Qalandars': 169.51, 'Karachi Kings': 155.16}  actual_runs={'Lahore Qalandars': 128, 'Karachi Kings': 131}  (5.1s)
  [210/261] 1527559                                                       sim_runs={'Hyderabad Kingsmen': 158.69, 'Multan Sultans': 149.13}  actual_runs={'Hyderabad Kingsmen': 225, 'Multan Sultans': 227}  (5.0s)
  [211/261] 1527560                                                       sim_runs={'Quetta Gladiators': 161.69, 'Islamabad United': 148.97}  actual_runs={'Quetta Gladiators': 183, 'Islamabad United': 189}  (5.2s)
  [212/261] 1527561                                                       sim_runs={'Rawalpindiz': 161.0, 'Karachi Kings': 155.42}  actual_runs={'Rawalpindiz': 197, 'Karachi Kings': 199}  (5.1s)
  [213/261] 1527562                                                       sim_runs={'Lahore Qalandars': 161.57, 'Multan Sultans': 150.23}  actual_runs={'Lahore Qalandars': 185, 'Multan Sultans': 165}  (5.0s)
  [214/261] 1527563                                                       sim_runs={'Rawalpindiz': 163.21, 'Islamabad United': 151.63}  actual_runs={'Rawalpindiz': 156, 'Islamabad United': 157}  (5.0s)
  [215/261] 1527564                                                       sim_runs={'Quetta Gladiators': 173.41, 'Multan Sultans': 158.45}  actual_runs={'Quetta Gladiators': 166, 'Multan Sultans': 167}  (5.1s)
  [216/261] 1527565                                                       sim_runs={'Rawalpindiz': 166.43, 'Multan Sultans': 155.44}  actual_runs={'Rawalpindiz': 182, 'Multan Sultans': 186}  (5.1s)
  [217/261] 1527566                                                       sim_runs={'Hyderabad Kingsmen': 169.81, 'Peshawar Zalmi': 152.83}  actual_runs={'Hyderabad Kingsmen': 145, 'Peshawar Zalmi': 146}  (5.1s)
  [218/261] 1527567                                                       sim_runs={'Lahore Qalandars': 165.16, 'Islamabad United': 150.0}  actual_runs={'Lahore Qalandars': 100, 'Islamabad United': 104}  (5.1s)
  [219/261] 1527568                                                       sim_runs={'Peshawar Zalmi': 165.89, 'Karachi Kings': 155.43}  actual_runs={'Peshawar Zalmi': 246, 'Karachi Kings': 87}  (5.0s)
  [220/261] 1527569                                                       sim_runs={'Quetta Gladiators': 172.59, 'Rawalpindiz': 157.94}  actual_runs={'Quetta Gladiators': 182, 'Rawalpindiz': 121}  (5.0s)
  [221/261] 1527570                                                       sim_runs={'Peshawar Zalmi': 161.45, 'Lahore Qalandars': 151.0}  actual_runs={'Peshawar Zalmi': 173, 'Lahore Qalandars': 97}  (5.1s)
  [222/261] 1527571                                                       sim_runs={'Karachi Kings': 168.54, 'Hyderabad Kingsmen': 155.84}  actual_runs={'Karachi Kings': 188, 'Hyderabad Kingsmen': 189}  (5.1s)
  [223/261] 1527572                                                       sim_runs={'Islamabad United': 170.46, 'Hyderabad Kingsmen': 155.39}  actual_runs={'Islamabad United': 153, 'Hyderabad Kingsmen': 157}  (5.2s)
  [224/261] 1527573                                                       sim_runs={'Peshawar Zalmi': 167.87, 'Multan Sultans': 156.82}  actual_runs={'Peshawar Zalmi': 196, 'Multan Sultans': 172}  (5.1s)
  [225/261] 1527574                                                       sim_runs={'Quetta Gladiators': 168.04, 'Peshawar Zalmi': 155.23}  actual_runs={'Quetta Gladiators': 154, 'Peshawar Zalmi': 156}  (5.1s)
  [226/261] 1527575                                                       sim_runs={'Rawalpindiz': 166.5, 'Hyderabad Kingsmen': 157.13}  actual_runs={'Rawalpindiz': 121, 'Hyderabad Kingsmen': 123}  (5.0s)
  [227/261] 1527576                                                       sim_runs={'Karachi Kings': 160.5, 'Islamabad United': 151.39}  actual_runs={'Karachi Kings': 150, 'Islamabad United': 153}  (5.2s)
  [228/261] 1527675                                                       sim_runs={'Kolkata Knight Riders': 169.08, 'Mumbai Indians': 157.7}  actual_runs={'Kolkata Knight Riders': 220, 'Mumbai Indians': 224}  (5.0s)
  [229/261] 1527676                                                       sim_runs={'Chennai Super Kings': 176.14, 'Rajasthan Royals': 160.13}  actual_runs={'Chennai Super Kings': 127, 'Rajasthan Royals': 128}  (5.0s)
  [230/261] 1527677                                                       sim_runs={'Gujarat Titans': 172.97, 'Punjab Kings': 160.81}  actual_runs={'Gujarat Titans': 162, 'Punjab Kings': 165}  (5.0s)
  [231/261] 1527678                                                       sim_runs={'Lucknow Super Giants': 176.16, 'Delhi Capitals': 155.63}  actual_runs={'Lucknow Super Giants': 141, 'Delhi Capitals': 145}  (5.1s)
  [232/261] 1527679                                                       sim_runs={'Sunrisers Hyderabad': 175.31, 'Kolkata Knight Riders': 158.16}  actual_runs={'Sunrisers Hyderabad': 226, 'Kolkata Knight Riders': 161}  (4.9s)
  [233/261] 1527680                                                       sim_runs={'Chennai Super Kings': 175.57, 'Punjab Kings': 161.74}  actual_runs={'Chennai Super Kings': 209, 'Punjab Kings': 210}  (5.2s)
  [234/261] 1527681                                                       sim_runs={'Mumbai Indians': 181.57, 'Delhi Capitals': 157.19}  actual_runs={'Mumbai Indians': 162, 'Delhi Capitals': 164}  (5.2s)
  [235/261] 1527682                                                       sim_runs={'Rajasthan Royals': 178.24, 'Gujarat Titans': 158.46}  actual_runs={'Rajasthan Royals': 210, 'Gujarat Titans': 204}  (5.2s)
  [236/261] 1527683                                                       sim_runs={'Sunrisers Hyderabad': 186.0, 'Lucknow Super Giants': 165.42}  actual_runs={'Sunrisers Hyderabad': 156, 'Lucknow Super Giants': 160}  (5.1s)
  [237/261] 1527684                                                       sim_runs={'Royal Challengers Bengaluru': 181.43, 'Chennai Super Kings': 166.16}  actual_runs={'Royal Challengers Bengaluru': 250, 'Chennai Super Kings': 207}  (5.1s)
  [238/261] 1527686                                                       sim_runs={'Rajasthan Royals': 175.91, 'Mumbai Indians': 165.74}  actual_runs={'Rajasthan Royals': 150, 'Mumbai Indians': 123}  (5.0s)
  [239/261] 1527687                                                       sim_runs={'Gujarat Titans': 167.52, 'Delhi Capitals': 157.35}  actual_runs={'Gujarat Titans': 210, 'Delhi Capitals': 209}  (5.2s)
  [240/261] 1527688                                                       sim_runs={'Kolkata Knight Riders': 178.31, 'Lucknow Super Giants': 166.38}  actual_runs={'Kolkata Knight Riders': 181, 'Lucknow Super Giants': 182}  (5.0s)
  [241/261] 1527689                                                       sim_runs={'Royal Challengers Bengaluru': 181.77, 'Rajasthan Royals': 164.46}  actual_runs={'Royal Challengers Bengaluru': 201, 'Rajasthan Royals': 202}  (5.1s)
  [242/261] 1527690                                                       sim_runs={'Sunrisers Hyderabad': 172.55, 'Punjab Kings': 160.09}  actual_runs={'Sunrisers Hyderabad': 219, 'Punjab Kings': 223}  (4.9s)
  [243/261] 1527691                                                       sim_runs={'Chennai Super Kings': 171.06, 'Delhi Capitals': 156.07}  actual_runs={'Chennai Super Kings': 212, 'Delhi Capitals': 189}  (5.2s)
  [244/261] 1527692                                                       sim_runs={'Lucknow Super Giants': 173.13, 'Gujarat Titans': 153.52}  actual_runs={'Lucknow Super Giants': 164, 'Gujarat Titans': 165}  (5.0s)
  [245/261] 1527693                                                       sim_runs={'Royal Challengers Bengaluru': 173.41, 'Mumbai Indians': 163.97}  actual_runs={'Royal Challengers Bengaluru': 240, 'Mumbai Indians': 222}  (5.0s)
  [246/261] 1528299                                                       sim_runs={'Norway': 133.68, 'France': 124.52}  actual_runs={'Norway': 148, 'France': 138}  (5.0s)
  [247/261] 1528300                                                       sim_runs={'France': 142.8, 'Portugal': 130.27}  actual_runs={'France': 128, 'Portugal': 129}  (5.1s)
  [248/261] 1528301                                                       sim_runs={'Portugal': 142.23, 'Norway': 130.59}  actual_runs={'Portugal': 190, 'Norway': 178}  (5.0s)
  [249/261] 1528303                                                       sim_runs={'France': 144.37, 'Norway': 129.83}  actual_runs={'France': 133, 'Norway': 126}  (5.1s)
  [250/261] 1528305                                                       sim_runs={'Portugal': 153.43, 'Norway': 131.81}  actual_runs={'Portugal': 129, 'Norway': 46}  (5.1s)
  [251/261] 1528306                                                       sim_runs={'Portugal': 155.89, 'France': 141.57}  actual_runs={'Portugal': 161, 'France': 165}  (5.1s)
  [252/261] 1528307                                                       sim_runs={'Norway': 135.45, 'France': 125.12}  actual_runs={'Norway': 111, 'France': 112}  (5.1s)
  [253/261] 1529264                                                       sim_runs={'Sunrisers Hyderabad': 175.6, 'Rajasthan Royals': 163.19}  actual_runs={'Sunrisers Hyderabad': 216, 'Rajasthan Royals': 159}  (4.9s)
  [254/261] 1529265                                                       sim_runs={'Chennai Super Kings': 179.59, 'Kolkata Knight Riders': 161.61}  actual_runs={'Chennai Super Kings': 192, 'Kolkata Knight Riders': 160}  (5.1s)
  [255/261] 1529266                                                       sim_runs={'Lucknow Super Giants': 181.67, 'Royal Challengers Bengaluru': 166.87}  actual_runs={'Lucknow Super Giants': 146, 'Royal Challengers Bengaluru': 149}  (5.0s)
  [256/261] 1529267                                                       sim_runs={'Mumbai Indians': 182.54, 'Punjab Kings': 166.24}  actual_runs={'Mumbai Indians': 195, 'Punjab Kings': 198}  (5.1s)
  [257/261] 1529377                                                       sim_runs={'Mexico': 125.55, 'Costa Rica': 109.85}  actual_runs={'Mexico': 204, 'Costa Rica': 80}  (5.1s)
  [258/261] 1529378                                                       sim_runs={'Costa Rica': 103.95, 'Brazil': 96.52}  actual_runs={'Costa Rica': 64, 'Brazil': 66}  (4.5s)
  [259/261] 1529379                                                       sim_runs={'Mexico': 127.14, 'Brazil': 106.17}  actual_runs={'Mexico': 160, 'Brazil': 144}  (5.1s)
  [260/261] 1529380                                                       sim_runs={'Brazil': 123.14, 'Costa Rica': 96.53}  actual_runs={'Brazil': 157, 'Costa Rica': 88}  (5.1s)
  [261/261] 1529381                                                       sim_runs={'Costa Rica': 101.16, 'Mexico': 98.05}  actual_runs={'Costa Rica': 45, 'Mexico': 47}  (4.5s)

Done in 1309.8s
Detail written to models/auto/d17/detail_noweights_vec_s46_n261.json
Report written to models/auto/d17/report_noweights_vec_s46_n261.md
